883,"Naked War is a light hearted, turn-based, battle game for two players, played on Windows PCs over email. Its a Community Messaging Game. Each game is played on an island where two squads of up to four soldiers battle each other for supremacy. The player takes the role of a military officer, issuing strategic commandings to his / her squad, then watching the resulting battle unfold. Games are started by players sending out Challenges to anybody they know - either exisiting Naked War players in their in-game address book, or real life friends or acquiantences via their email address list. Each player takes it in turn to plan the movement of their four units. Each unit is allowed up to seven 'moves' per turn, and can move, attack, enter buildings, drive tanks and other vehicles or use items, etc., each move. Once the player has set up all the moves for their four units, he / she clicks the send button, which sends an email to their opponent containing this turn (in the form of an attached file), then plays back the turn on their PC, showing both players the results of the planned moves. When a player receives a turn in their email Inbox, they simply double click the attachment to launch Naked War, which plays back the turn received then allows the player to set up their own turn in reply. Each soldier in the game starts with a 'doofer', but looses it to their attacker if the damage inflicted is great enough to 'demob' the soldier, losing their uniform and making them naked! The aim of the game is for one team to defeat the other by gaining control of all the doofers, and the winner is declared at the end of the turn where the last doofer changes hands. Each turn is played offline at whatever time is convenient to the player. There is no need for both players to be on-line at the same time, or playing at the same time. Turns can be replied to instantly, during lunchtime, or at the end of the day, or they can wait in your Inbox for days until the you are ready to respond. The average turns take only a few minutes to set up and play back, and a game can take anything from as little as 10 turns, up to 50 or more before there is a winner, depending on the complexity of the map and the relative skill of the players involved. [The Pickford Brothers]"
884,"
 The year is 2084. In a dark cyberpunk world shattered by plagues and wars, become a neural police detective and hack into the jagged minds of others. Make use of anything they felt, thought, or remembered to solve the case and catch the elusive killer. 
"
885,"EverQuest II is a parallel online universe to the hugely successful gaming phenomenon EverQuest. Featuring breathtaking graphics and a vast, beautiful game world to explore, EverQuest II sets new standards in graphical realism as players are immersed in the game's epic storyline with thousands of other players online. Massive World of Norrath -- Regions, cities, countless dungeons and dynamically created zones. Easy to Play -- New user friendly game mechanics with reduced learning curve for both new and seasoned players. 16 Races, 100 Levels and 48 Classes -- Branching systems allow you to choose your class as you advance. Existing EverQuest Player Incentives -- Exclusive crossover quest zones, chat system and more! [Sony Online Entertainment]"
886,"
Terraria offers players a chance to be an action gamer, master builder, a collector, and even an explorer.
"
887,"Little Nightmares II is a suspense-adventure game in which you play as Mono, a young boy trapped in a world that has been distorted by a mysterious transmission from a distant signal tower. With Six, the girl in a yellow raincoat, Mono sets out to discover the dark secrets of The Signal Tower and save Six from her terrible fate; but their journey will not be easy as Mono and Six will face an array of new threats from the terrible residents of this world. Will you dare face this collection of new, little nightmares? PLAY A DARK, THRILLING, SUSPENSE ADVENTURE: A host of brand-new residents lie in wait to haunt your steps and disturb your sleep. Outsmart the sadistic teacher, survive the bloodthirsty hunter and flee from many more terrifying characters, as Mono and Six journey through this world together. DISCOVER A FANTASTICAL WORLD CORRUPTED BY THE SIGNAL TOWER: Escape a world that’s rotten from the inside. Your journey will take you from creepy woodlands to sinister schools on your way to the dreadful Signal Tower. Find the source of the evil that spreads through the TV screens of the world. AWAKEN YOUR INNER CHILD TO SAVE SIX FROM THE DARKNESS: Six is fading from this world, and her only hope is to journey with Mono to find what has afflicted her from the Signal Tower. In this world of unknown terrors, you are her only beacon of hope. Can you gather up the courage to fend off your tormenters, and work with Six to make sense of The Signal Tower? "
888,"In Destiny 2, the last safe city on Earth has fallen and lays in ruins, occupied by a powerful new enemy and his elite army, the Red Legion. Every player creates his own character called a “Guardian,” humanity’s chosen protectors.  As a Guardian in Destiny 2, players must master new abilities and weapons to reunite the city’s forces, stand together and fight back to reclaim their home. In Destiny 2 players embark on a fresh story filled with new destinations around our solar system to explore, and an expansive amount of activities to discover.  There is something for almost every type of gamer in Destiny 2, including gameplay for solo, cooperative and competitive players set within a vast, evolving and exciting universe. [Bungie]"
889,"
Previously referenced as ""version 2.0,"" this title has been rebuilt from the ground up, and centers on the core concept of rebirth, featuring a new world to explore and storyline to experience.
"
890,"
Card Hunter is is an innovative new take on strategy gaming that lets its developers flex their turn-based gaming muscles in a way that they never could have as part of a bigger outfit.
"
891,"The new season Sam & Max: The Devil's Playhouse is the biggest, strangest and most epic to date. As the saga begins, an otherworldy power for controlling matter and space calls to the strongest and strangest who might wield it - intergalactic warlords and eldritch gods, under-dwellers and scholars of the arcane. Gaming's greatest dog and rabbit sleuths Sam & Max seek the power's ancient secrets, as Max gains shape shifting, teleportation, mind reading and future vision abilities for battling these foes. The saga plays out in a surreal 5 month-long symphony of mayhem that gets deeper and more twisted with each episode. [Telltale Games]"
892,"
Kena: Bridge of Spirits is a story-driven action adventure set in a charming world rich with exploration and fast-paced combat. Players find and grow a team of tiny spirit companions called the Rot, enhancing their abilities and creating new ways to manipulate the environment.
"
893,"The award-winning point-and-click adventure returns in the Director's Cut with an extended story, additional puzzles, and new areas to explore. Witness the rise of an iconic detective as you uncover a dark and sinister truth hiding behind the calm exterior of a small rural town. Kathy is a strong-willed journalism major who must come to terms with her troubled past as she investigates the mysterious death of her recently departed grandfather.Armed with her motorcycle, a pack of cigs, and a notepad, Kathy delves into a local mystery surrounding her hometown that will take her on a harrowing journey of emotional and personal turmoil.As she follows a trail of clues left by her grandfather, questions emerge: What was Joseph Rain really looking for that night all those years ago? What turned him into a mere shell of a man, confined to a wheelchair? What secret did a suicidal young artist take with her to the grave, and why are so many people in Conwell Springs going mad? The truth is dark, sinister, and yours to uncover"
894,"With this official add-on for The Elder Scrolls V: Skyrim, journey off the coast of Morrowind, to the island of Solstheim. Encounter new towns, dungeons, and quests, as you traverse the ash wastes and glacial valleys of this new land. Become more powerful with shouts that bend the will of your enemies and even tame dragons. Your fate, and the fate of Solstheim, hangs in the balance as you face off against your deadliest adversary - the first Dragonborn."
895,"
Discover the truth about Quern’s past, unfold the mysteries of its present, and be the explorer who shapes its future. Quern introduces reusable puzzle mechanics to the classic genre, making the player think about the game as a whole, and not just as a series of individual challenges.
"
896,"In tERRORbane, you'd expect to save a generic fantasy RPG world from evil, right? Instead, the Developer who created the game keeps on commenting on everything you do, funny bugs and glitches keep on popping up everywhere you go and nothing seems to work the way it should?! What's a good Player to do, but dish out his trusty BUG LIST and use bugs to his advantage to get to the ending credits sequence?There's nothing that could go hilariously wrong, right?Enjoy exploring a crazy and outlandish world, full of unique, quirky characters and homages to the media of videogaming and its celebrated history, challenge the Developer with your creativity as you exploit and cheat your way through his sloppy design to try to get to the heart of what is truly needed to make the best games work."
897,"
Paladins is a free-to-play game that combines a rich fantasy setting with the fast action of a team-based first-person shooter.
"
898,ibb & obb is a two player cooperative game set in a puzzle filled world where gravity goes both up and down. You can only succeed by working closely together. Find a friend for some true local cooperative couch fun or match up online. Fall up and jump down through 15 levels filled with double gravity puzzles and discover the 8 hidden worlds that will test your new non-Newtonian skills to the maximum. All levels have their own unique music composed by Kettel known for his warm melodic electronica.
899,"Step into a brand-new world with four brand-new heroes.A new world, a new story, and all-new Heroes of Light await in an original RPG experience arriving on the Nintendo Switch system in 2020! This successor to the original Bravely Default game comes from the team that brought you the Bravely series and Octopath Traveler, and features music from Revo (Sound Horizon/Linked Horizon), acclaimed composer of the Bravely Default soundtrack.* Brand-new entry in Square Enix's Bravely Series* Travel the world in search of the four Crystals with the latest incarnation of the brave band known as the Heroes of Light* Latest creation from Team Asano, creators of the Bravely series and Octopath Traveler* New world filled with new characters, but with the atmosphere and excitement the Bravely series is known for"
900,"
Takes you back in time with authentic aircraft, detailed cockpits, and spectacular scenery. Moving canopies, folding wings, battle-scarred paint, realistic aircraft damage, and last-second bailouts immerse you in a new level of combat flight simulation.  [Microsoft]
"
901,"Hit speeds in excess of 170 mph. Powerslide around tight ovals. Compete in single races, a championship season, or an entire career. Featuring 24 official World of Outlaws drivers, 12 real tracks, jaw-dropping graphics, screaming 3D directional sound and car physics so real it will turn your world upside down. Do you have what it takes to master the meanest machines on wheels? [Infogrames]"
902,"Let the Obsession begin. Again. This time, the entire forces of the netherworld have overrun Earth. To save her, you must descend into the stygian depths of Hell itself! Battle mightier, nastier, deadlier demons and monsters. Use more powerful weapons. Survive more mind-blowing explosions and more of the bloodiest, fiercest, most awesome blastfest ever! Play DOOM II solo, with two people over a modem, or with up to four players over a LAN (supporting IPX protocol). No matter which way you choose, get ready for adrenaline-pumping, action-packed excitement that's sure to give your heart a real workout. [id Software]"
903,"The time for the great Apocalypse of legend has come in Darksiders as you take on the role of War, one of the four Horsemen of the Apocalypse, and rain judgment and destruction down upon the Earth. However, not all is as it seems when you discover that you and your fellow Horsemen have been implicated for the premature destruction of Earth and are swept up in a conspiracy between the forces of Heaven and Hell. Banished and stripped of your powers, embark on an epic quest of revenge and redemption as you battle angels and demons to restore your awesome abilities and seek out who betrayed you."
904,"
DarkMaus is an indie action RPG with challenging, skill-based combat that punishes careless play. 
"
905,"An open world with no rules, just riots. Sunset Overdrive is an always changing, open-world game set in the not-so-distant future. A catastrophic event has left your city overrun by mutants. While the majority perish or transform, you flourish. It turns out your calling isn't picking up trash or serving food, it's mutant destruction. With an arsenal of kick-ass, overpowered weapons and a knack for traversing the city with hyper agility, its not the end of days for you. Your story is just beginning."
906,"
A math puzzler focusing on friendship and slicing sheep in half with lasers.
"
907,"
Fans will experience WARRIORS OROCHI 3 in a brand new light as they enter the fray with the implementation of new generation console features, new storylines and scenarios.
"
908,"
If you can work your way around its shortcomings, you'll find that Colin McRae Rally 2.0 is one of the most engrossing racing sims available.
"
909,"Tales from Space: Mutant Blobs Attack is a side-scrolling puzzle platformer about an ornery mutant blob that, after being held captive in a lab that can only be described as something out of a retro sci-fi movie from the early '50's, escapes into the world and sets out on a path to destroy and consume everything! A follow-up to last year's PlayStation Network title Tales from Space: About a Blob, Mutant Blobs Attack will contain a wide range of exciting new features and gameplay modes designed exclusively for the PlayStation Vita handheld entertainment system."
910,"Command an elite, multinational squad of special operatives against a hidden terrorist foe. In Raven Shield, the third installment to the wildly popular Rainbow Six series, RAINBOW races against time to stop terror and unravel a mystery. In locations around the world, from London to the Caribbean to Rio de Janeiro, lead team RAINBOW in a desperate effort to battle a madman and foil his doomsday plot. Features 15 all-new single-player missions, 6 dedicated multiplayer maps. Built on next-generation Unreal technology for unequaled visual effects. 57 weapons with real-world accessories for endless customization. Real-world tactics and methods from Mike Grasso, Senior Instructor for LAPD SWAT and LAPD Medal of Valor winner. [Ubi Soft]"
911,"Orcs Must Die! 2 begins days after the ending of the original game. With the rifts closed and the magical Order dead, the War Mage finds himself suddenly thrust into a new battle against the mindless orc mob. He has a powerful, if questionable, new companion in the Sorceress, an ex-War Mage responsible for the destruction of the Order."
912,"HITMAN empowers players to perform contract hits on powerful, high-profile targets in exotic locations around the globe, from Paris and sunny coast of Italy to the dust and hustle of the markets in Marrakesh in this stealth action title. Gameplay centers on taking out targets in vast sandbox levels with complete freedom of approach. Where to go, when to attack and who to kill is at your discretion."
913,"Prey tells the story of Tommy, a Cherokee garage mechanic stuck on a reservation going nowhere. His life changes when an otherworldly crisis forces him to awaken spiritual powers from his long-forgotten birthright. Abducted along with his people to a menacing mothership orbiting Earth, he sets out to save himself and his girlfriend and eventually his planet. Prey is serious, dark story, based on authentic Cherokee mythology. Themes of sacrifice, love and responsibility are explored and the story dives into emotional territory not yet explored by similar games."
914,"
Metal Gear Solid Rising makes its way to the PC and features Raiden as a playable character.
"
915,"
The Riftbreaker is a base-building, survival game with Action-RPG elements. You are an elite scientist/commando inside an advanced Mecha-Suit capable of dimensional rift travel. Hack & slash countless enemies. Build up your base, collect samples and research new inventions to survive. 
"
916,"Take on the role of a Demonologist, Barbarian, Bear Shama or any other of the twelve exotic classes, as you face the challenges of Hyboria alone or in groups of other players from all over the world. Fight for survival, socialize with friends, construct equipment or even entire cities with your fellow players, and carve out your destiny in the world of Conan. [Funcom]"
917,"
You are a gardener, tending to empty noise and empty space to fill them both with colour. You are a refugee, building your own world away from the spreading darkness. You are an explorer, discovering new places, new rules, and new fascinations. The universe is bigger than you know. 
"
918,"Alan Wake is a psychological action thriller, a unique new take in the world of gaming. The game is set in an idyllic all-American small town and its surroundings in the state of Washington. Alan Wake, the game's protagonist, is a bestselling horror writer, who writes a novel about his darkest nightmares. In the game, those nightmares come true. As with Remedy's previous games, story and atmosphere are fundamental elements. The game features a massive, open world for the players to explore. The game design is mission based with the player as the driving force behing the action, and as with their previous games, Remedy again focuses completely on delivering the best possible single player experience. The use of light is a significant gameplay element. Remedy has developed proprietary new technology to support the gameplay of the title and to push the high definition visuals to the next level. [Remedy]"
919,"New TrueSwing/Total Precision Swing lets you drive in true, slice it or add a draw, giving you more control over your shots. Compete as or against 12 PGA TOUR professionals including Tiger, Jesper Parnevik, Vijay Singh, Colin Montgomerie, and Notah Begay. Brand new course lineup includes such amazing layouts as Pebble Beach Golf Links, TPC at Sawgrass, Royal Birkdale in England, and more! [EA Sports]"
920,"
MONACO is a single player or co-op heist game, in which players assemble a crack team of thieves to infiltrate and loot the ridiculously wealthy denizens of Monaco.
"
921,"Explore challenging tracks around the world, from Yellowstone Park to the peaks of Mt. Everest and everywhere in between. New Tandem Bike mode allows two riders to control one bike. Hone your racing skills and level up from local backyard competitions to stadium races. Make a statement with customizable outfits and bike skins. "
922,"
Transistor is a science-fiction themed action RPG set in a futuristic city where players will take on the role of a young woman who gains control of an extraordinary weapon of unknown origin after a mysterious group of assailants nearly kills her with it.
"
923,"
RISE LIKE A DRAGON. Become Ichiban Kasuga, a low-ranking yakuza grunt left on the brink of death by the man he trusted most. Take up your legendary bat and get ready to crack some underworld skulls in dynamic RPG combat set against the backdrop of modern-day Japan.
"
924,"
Traverse a harmonious hand painted forest in this first person hike. The trees guide you with gentle whispers, as you explore a philosophical story.
"
925,"
The  makers  of Super  Mega  Baseball have  returned  with  a brand new, streamlined baseball simulator that’ll keep you coming  back for  more.  Build  your  dream  team  and  challenge your  opponents  to  a  good  old-fashioned  game  of  hardball, online and off.
"
926,"Create and destroy on a scale youve never imagined with the ultimate space simulator. Harness the power to create black holes, collide galaxies, and manipulate gravity with just a few clicks. Inspired by the software astronomers use to unlock the mysteries of our universe, never before has astronomy been so interactive or so much fun. Spawn a massive moon to tear apart Saturns rings or launch a rogue star to rip the planets from their orbits around our sun. After unleashing catastrophic destruction, create your own solar system and share it with friends.Key Features: - Interactive, real-time, n-body gravity simulator- Change any property of any object at any time- Real physics, real data, real units, real science- Compare the objects in any simulation with chart mode- Supports anaglyphic 3D glasses and 3D DLP televisions- Built in tutorials and step-by-step activities- Includes 70+ simulations both real and fantastical- Extensive editing and creation tools make it easy to build your own simulations- Latest version of Universe Sandbox 2.x with Steam Achievements"
927,"
The Sexy Brutale — a never-ending masked ball featuring intrigue, murder and the (quite possibly) occult. Relive the same mysterious day where the guests at the casino mansion are being murdered by the staff over and over again.
"
928,"
Set in a dystopian future, players fight to protect ""Super Earth,"" where a managed democracy has blurred the lines between military and government rule. We are losing the war, and the HELLDIVERS are the last line of defense against three invading enemy species.
"
929,"
The Excavation of Hob's Barrow is a folk horror narrative-driven adventure. Explore the isolated moors of rural Victorian England as you uncover the mysteries of Hob's Barrow. The answers lie in the soil...
"
930,"(Also known as ""Worldwide Soccer Manager 2009"")  3D Match Engine - This year's match engine has seen more testing than ever before having been extensively beta tested in Football Manager Live for the past year. The famous Football Manager match engine can now be viewed in full 3D with motion captured animations the players. Sports Interactive has been working on the 3D match engine with the support of SEGA Japan’s football development team who provided the motion capture data and some of the animations. You can now watch your matches in 3D from multiple camera angles and re-watch any part of the match by fast forwarding and rewinding the action using a new match time bar that flags the key moments in the game. The old 2d view of the match engine is still there, especially for those people whose computers aren’t powerful enough to take advantage of the 3d views. TV View: Watch your matches in new full screen TV view and customise your match day screen with widgets to view the information you need as a football manager, be it player performance, match action zones, pitch radar, latest scores and many more. Assistant Manager Feedback:  Pre-match and in-match feedback from your Assistant Manager on how the team is performing and your player’s motivation levels, as well as hints on how your tactics are working and how you could outwit the opposition's tactics. [Sega]"
931,"Utilizing the Call of Duty 4: Modern Warfare engine, Call of Duty: World at War throws out the rulebook of war to transform WWII combat through a new enemy, new tactics and an uncensored experience of the climatic battles that gripped a generation. As U.S. Marines and Russian soldiers, players employ new features like cooperative gameplay, and weapons such as the flamethrower in the most chaotic and cinematically intense experience to date. Call of Duty: World at War introduces co-operative play, bringing fresh meaning to the ""No One Fights Alone"" mantra with up to four-players online for Xbox 360, PS3 and PC, or two-player local split-screen on consoles. Nintendo Wii will also support a unique co-op mode for two players. For the first time ever players can experience harrowing single-player missions together for greater camaraderie and tactical execution.  The co-op campaign allows players to rank up and unlock perks in competitive multiplayer by completing challenges and earning experience points, adding continuous re-playability and team-based gameplay. Whether playing competitively or cooperatively – if players are online with Call of Duty: World at War – they always gain experience points. Based on a player’s experience rank and rank of the player's friends, Call of Duty: World at War scales dynamically to provide a deeper level of challenge. [Activision]"
932,"Ember is the essence of magic and the keystone of alchemy; it lures the restless with promises of power and riches. Miners burrowed deep beneath the dirt streets of Torchlight, discovering veins of the ore richer than any found in living memory- but they were not the first to covet these mines. The miners from Torchlight broke through into the buried past, a dangerous labyrinth of caverns and ruined civilizations, twisted creatures and the bones of those who came before. Evil bubbles up from the depths and threatens to overrun Torchlight as it has so many others. The heart of a villain has infused the Ember, and his darkness seeps through the veins. [Runic Games]"
933,"
Ape Out is a wildly intense and colorfully stylized smash ‘em up about primal escape, rhythmic violence, and frenetic jazz. 
"
934,"It's 1937. Air pirates roam the skies over a shattered America. You are Nathan Zachery -- dashing air pirate. Lead a squadron of privateers in thrilling ground-level missions. And romance a bevy of dangerous femme fatales, but be warned -- they can turn on you faster than a Fairchild in a terminal tail spin.  [Microsoft]"
935,"Valdis Story A.C. is a side scrolling action adventure for P.C. with an emphasis on intricate and rewarding combat as well as deep play style customization. The player will assume the role of Wyatt as they explore the ruins of a holy city that was lost many years ago. Wyatt must battle various types of demons, angels, and a new threat tentatively known as Ferals using swordsmanship, martial arts, and sorcery. There are many customizable skills and equipment that will aid Wyatt on his journey. Over 40 years ago the Dark Goddess Myrgato attacked and killed her creator, the All Mother Valdis. Since this event Myrgato has been at war with her twin sister the Goddess of Light Alagath. The war has wreaked havoc on the land and the hope of mankind is dwindling as they are forced to choose a side or perish. Wyatt has been following a trail of clues for the past 5 years left by his father that he believes will lead him to find a way to end the Goddess War. Features: - Intense combat weaving sword and sorcery together seamlessly.- Equipment and Customizable skills to fit your own unique fighting style.- Unique magic souls that aid in combat and traversing the ruins of the city.- Interconnected zones allow you to explore new areas or backtrack."
936,"Features more than 90 planes from the air forces and navies of the United States, Great Britain, Germany, the Soviet Union and Japan. Pilots can choose to fly in a variety of mission and dogfight-oriented arenas as individuals or a part of a team. Online tournaments and special events make the action even more thrilling and competitive. [Jaleco]"
937,"
Slice through time to take back what's rightfully yours in a neo-noir, instant-death action platformer.
"
938,"Brave The BeyondThe veil between life and death is no more.With a single act of destruction, Sylvanas Windrunner has ripped open the way to the afterlife. Azeroth's staunchest defenders have been dragged into all-consuming darkness. An ancient force of death threatens to break its bonds and unravel reality.Hidden realms of wonder and horror await any who would pass to the other side. The Shadowlands is home to an entire realm of the departed; it is a world between worlds whose delicate balance preserves life and death itself.As one of Azeroth's greatest champions, you have been granted the power to cross over in body and soul. Now you must investigate a conspiracy to unmake the cosmos, and help Warcraft legends journey back... or fulfill their ultimate destiny.New WorldThe ShadowlandsWhat lies beyond the world you know? The Shadowlands, resting place for every mortal soulvirtuous or vilethat has ever lived. Journey through planes of torment and imprisonment to those of rebirth and eternal reward.New Player HubOribos, The Undying CityOribos is the arrival point for all souls who enter the Shadowlands. At this crossroads, the dead are judged by the impassive Arbiter before being sent to their final destinations, and Oribos' denizens swap gossip and animasoulstuff that serves as both power and currency. New FeatureCovenantsAlign yourself with one of four Covenantsmysterious sects, each with their own ambition for the Shadowlandsto restore balance to the hereafter.You'll gain access to your Covenant's Sanctum, where you'll accept unique quests, undertake a sprawling covenant campaign, and call upon your allies to embark on important missions. You'll also earn unique abilities based on your Covenant and class, acquire a unique mount and visual appearance, and forge bonds with powerful souls, drawing on their essence to further customize your skills.New Feature - Infinite DungeonTorghast, Tower of the DamnedOnce, the Jailer kept only the most dangerous souls in the cosmos confined in this eternal prison. Now, some of Azeroth's greatest heroes are trapped here, and you'll need to rescue them from the Jailer's tower before he expends their very souls.Torghast is an endlessly replayable, ever-changing dungeon that you can challenge alone or in a group. Your runs will differ each time, but you'll need to explore cautiously. Death comes at a terrible cost. Defeat enough of Torghast's unpredictable challenges, and you'll be rewarded with unique abilities and items to ensure your present survival or bolster your next run. The further you progress, the greater your likelihood of retrieving materials to craft the legendary weapons and armor that will help you restore balance to the Shadowlands.Other secrets lie within the tower but they're yet to be revealed.Game UpdatesLeveled-Up LevelingWorld of Warcraft: Shadowlands will smooth out the leveling experience and better prepare new adventurers for what's to come. Players will level up to 50 before heading to the Shadowlands (new level cap: 60). We've adjusted the experience curve to make it faster than ever to prepare for the newest challenges, and each level along the way will provide more meaningful increases in progress and power. All expansion zones are getting more flexible, too; they'll be able* to scale to you and your friends while you level to 50, so it's easy to try a zone you've never played.*You can still outlevel dungeons and crush them for transmogs or fulfillment."
939,"Real Cars. Real Racing. 300 Cars on 32 Tracks. Thats what it's all about in RACE 07.  Enjoy 9 different racing classes, each with its own distinctive character.  From the prestigious World Touring Car Championship to the insance speed of the F3000 class.  These are just a few of the many cars and the classes featured in this ultimate racing curcuits or city tracks and see the track through the unique Helmet Camera or with the immersive Action Camera.  Enjoy RACE 07 and esperience virtural racing like you've never expereinced it before. [Viva Media]"
940,"Set in Japan around the early Edo period, Aiko's Choice is a stealth strategy game that takes place within the story of Shadow Tactics: Blades of the Shogun. The expansion focuses on one of the main game's protagonists: the kunoichi adept Aiko. She is a master of camouflage and distracts enemies disguised as a Geisha.Although Aiko was certain that she left her old life behind her, Aiko's former sensei, the cunning spymaster Lady Chiyo, reappears from the shadows to challenge her. Together with her deadly companions she sets out to hunt down the ghosts of her past..."
941,"Set in the fictional Canopy Kingdom, Skullgirls pits players against ranks of deadly but beautiful opponents in an attempt to control the enigmatic Skull Heart, a mysterious artifact with the power to bestow wishes - but not without a substantial price. Should the soul be less than pure, both the victor's wish and her being shall be corrupted into a living nightmare that haunts humanity. She will be known as the Skullgirl, a monstrous entity of immense power."
942,"
Fight your way across the celestial world of Avalice where cats are green, motorcycles drive up walls and monster girls do most of the buttkicking! Freedom Planet is a cartoony, combat-based platform adventure that pits a spunky dragonoid and her friends against an alien attack force.
"
943,"With all the fun and drama of the Ace Attorney series set against the backdrop of Victorian-era Britain and Japan, there's sure to be no ""Objection!"" to the adventures of Ryunosuke Naruhodo as he turns the courtroom upside down. Featuring an intriguing overarching mystery spanning across two games, it promises to be the most engrossing story in the series yet. [Capcom]"
944,"Buried beneath a war-ruined land ravaged by centuries of conflict, a forgotten enemy rises.  Exiled from their homeland and banished from Norrath’s history, an ancient race emerges to uncover artifacts long thought lost.  Engage in all-new adventures as you embark on a crusade to reveal the truth of the wars between the reborn Iksar Empire and the Sarnak. Adventure awaits in the fabled land of Kunark. [Sony]"
945,"Catacombs is the third expansion pack for Dark Age of Camelot in which players are given the opportunity to explore underground cities ? with attached adventuring areas ? based on the backstory of one underground player race per Realm. Many of these new adventures will be instanced, giving the player the chance to explore the underground world of Catacombs on their own schedule. The expansion features a major art upgrade to player character models that provides more detailed facial features, hairstyles, skin tones as well as enhanced armor and clothing options. The expansion also introduces one new player class per Realm. [Mythic Entertainment]"
946,"Puzzle Quest 2 is a brand new adventure from Infinite Interactive, the award winning developer of the supreme puzzle-rpg experience. Featuring a hallmark blend of match-3 gem matching and fantasy, Puzzle Quest 2 offers a captivating, rewarding, and accessible journey for players of all skill levels as they make their way to reclaim the once peaceful village of Verloren from the evil clutch of the demon Gorgon. Players will get closer to the Puzzle Quest action than ever before with a more intimate viewpoint of the world and choose from any of four character classes, Sorcerer, Templar, Barbarian, or Assassin, each providing interesting twists on class-specific mechanics for hours of replayability. Players will level up their character to progress through the adventure in Story Mode or dive into Instant Action, Tournament Mode, or Multiplayer Mode for a rich and diverse gameplay experience. "
947,"A mysterious story of a mysterious dream...One of the stories experienced throughout the Alchemist Sophie’s many adventures, as she continued her travels after leaving her hometown of Kirchen Bell.This is Sophie’s adventure as she searches for her friend Plachta in the dream world Erde Wiege, where they become separated, and shows the bonds she forms with the people she meets and passing of hearts. ■Evolved turn-based battles & seamless transitions!In the 6 member party turn-based battles, the 3 members in the front and 3 in the back form 2 teams cooperating “multi-linked turn battles”, and transitions from exploration to battles without loading times in “seamless battles”, the entire game can be enjoyed at a great pace. ■2 types of panels for everyone to enjoy synthesis!This game uses panel synthesis, the synthesis system of the Mysterious series, where materials are placed in the panel slots to create new items in this puzzle-like feature. By placing the certain materials in the slots, various effects can be produced.There are 2 types of panels in this game that players can select from : a regular panel and a restricted panel that has a higher synthesis difficulty level.The board of the restricted panel is fairly complex, but when materials are placed just right, items with high effects can be synthesized, which can't be generated from the regular panel. "
948,"
Half a year after Trails in the Sky SC, Father Kevin Graham takes on a routine mission on behalf of the Septian Church. He and his partner are then plunged into a realm that follows an unnaturally strict set of rules and is as intent to open old wounds as it is to keep them behind closed doors.
"
949,"
When the truth is buried, go underground. Step into this new take on text-based adventure from the award-winning team behind Thomas Was Alone and Volume. A short story that hands you the fate of the world above, as a detective looking for answers on the Subsurface Circular.
"
950,"
From the art director of Journey, ABZÛ is an underwater adventure that evokes the dream of diving. Immerse yourself in a vibrant hidden world bursting with color and life as you descend into the heart of the ocean. But beware as you swim deeper as dangers lurk in the depths. 
"
951,"
As a demon army besieges his village, a young ninja ventures through a cursed world, to deliver a scroll paramount to his clan’s survival. What begins as a classic action platformer soon unravels into an expansive time-traveling adventure full of thrills, surprises, and humor.
"
952,"
Pistol Whip is an unstoppable action-rhythm FPS. Journey through a cinematic bullet hell powered by a breakneck soundtrack to become the ultimate action hero legend.
"
953,"
Greetings Enforcer, and thank you for enlisting in the Hypnospace Patrol Department. As the world falls into its slumber, Hypnospace becomes a bustling global village. These virtual streets aren't going to police themselves.
"
954,"Arguably the most well-known indie game of all time, Cave Story features a completely original storyline wrapped with personality, mystery and hours of fast-paced fun. Cave Story is an action-adventure game from the critically acclaimed independent designer, Daisuke Amaya--or Pixel to his fans. Overflowing with unmatched charm and character, Cave Story takes you into a rare world where a curious race of innocent rabbit-like creatures, called Mimigas, run free. You wake up in a dark cave with no memory of who you are, where you came from or why you're in such a place. Uncovering Mimiga Village you discover that the once-carefree Mimigas are in danger at the hands of a maniacal scientist. The Mimigas only hope rest squarely on the shoulders of a quiet, amnesiac boy who can't remember his own name. Run, jump, shoot, fly and explore your way through a massive action-adventure reminiscent of classic 8- and 16-bit games. Take control and learn the origins of this worlds power, stop the delusional villain and save the Mimiga!"
955,"The all-new Career Challenge is the steering wheel-gripping heart of Colin McRae Rally 2005 and has players hurtling through over 20 different classes of rally events including Challenges, Cups, SuperCups, Shields and Championships, earning the right to compete against the very best. Offering real progression and the most diverse selection of rally cars to choose from, drivers will be pummeled through a staggering 300+ stages driving cars from 4-wheel drive, 2-wheel drive, 4-wheel Classics, Super 2-wheel, Rear Wheel, Distinctive and 4x4 classics. Beyond the Career Challenge, there’s even more adrenaline-fuelled rally gaming with the title’s 4WD Championship, Rally, Stages and Online gaming modes. Also features the new bonnet-cam and an improved chase cam gives a real sensation of speed and undulation. Enhanced damage and scenery visuals include new individual damage models for every car and should you crash into a tree, it’ll shudder and even drop leaves. 30+ featured cars include the Volkswagen Golf MK5, Toyota Celica GT-FOUR, Lancia Stratos, Alfa Romeo 147 GTA, Alfetta GTV Turbodelta, Mitsubishi Lancer Evo VIII, Peugeot 206, 205 T16 Evo2 and the distinctive VW Beetle RSi. 9 international locations (new German rally joins events through UK, Sweden, USA, Finland, Australia, Spain, Greece, and Japan), in Rally game mode, each with 8 stages. Large, animated spectator crowds cheer you on through the stages. [Codemasters]"
